priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative,pubchem_cid,pubchem_title,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchi,inchikey,pubchem_status,compound_classification,classification_reason,regulatory_status,regulatory_source,regulatory_verification_date,has_pubchem_identity,has_structure,multi_signature_negative,strong_cmap_support,downstream_status
42,2,Tier 2 — Consistent reversal,3,BRD-K43164539,cholic-acid,-6.002546,-63.466003,-66.273590,3,3,0,-45.247380,-63.466003,-66.273590,-90.000000,52,True,False,True,False,True,False,221493.000000,Cholic Acid,C24H40O5,408.6,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,"InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1",BHQCQFFYRZLCQQ-OELDTZBJSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
43,2,Tier 2 — Consistent reversal,3,BRD-A62184259,cycloheximide,-5.144468,-83.094220,-63.263805,3,3,0,-50.500831,-63.263805,-83.094220,-90.000000,53,True,False,True,False,True,False,6197.000000,Cycloheximide,C15H23NO4,281.35,CC1CC(C(=O)C(C1)C(CC2CC(=O)NC(=O)C2)O)C,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,"InChI=1S/C15H23NO4/c1-8-3-9(2)15(20)11(4-8)12(17)5-10-6-13(18)16-14(19)7-10/h8-12,17H,3-7H2,1-2H3,(H,16,18,19)/t8-,9-,11-,12+/m0/s1",YPHMISFOHDHNIV-FSZOTQKASA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
44,2,Tier 2 — Consistent reversal,3,BRD-K82143716,flucytosine,-62.447453,-1.303735,-83.539660,3,3,0,-49.096949,-62.447453,-83.539660,-90.000000,54,True,False,True,False,True,False,3366.000000,Flucytosine,C4H4FN3O,129.09,C1=NC(=O)NC(=C1F)N,C1=NC(=O)NC(=C1F)N,"InChI=1S/C4H4FN3O/c5-2-1-7-4(9)8-3(2)6/h1H,(H3,6,7,8,9)",XRECTZIEBJDKEO-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
45,2,Tier 2 — Consistent reversal,3,BRD-A20589515,dihydroxyphenylglycine,-76.079926,-61.775390,-36.637940,3,3,0,-58.164419,-61.775390,-76.079926,-90.000000,55,True,False,True,False,True,False,443586.000000,"(S)-3,5-Dihydroxyphenylglycine",C8H9NO4,183.16,C1=C(C=C(C=C1O)O)C(C(=O)O)N,C1=C(C=C(C=C1O)O)[C@@H](C(=O)O)N,"InChI=1S/C8H9NO4/c9-7(8(12)13)4-1-5(10)3-6(11)2-4/h1-3,7,10-11H,9H2,(H,12,13)/t7-/m0/s1",HOOWCUZPEFNHDT-ZETCQYMHSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
46,2,Tier 2 — Consistent reversal,3,BRD-K37846922,"3,3'-diindolylmethane",-23.392363,-68.230576,-61.381847,3,3,0,-51.001595,-61.381847,-68.230576,-90.000000,56,True,False,True,False,True,False,3071.000000,"3,3'-Diindolylmethane",C17H14N2,246.31,C1=CC=C2C(=C1)C(=CN2)CC3=CNC4=CC=CC=C43,C1=CC=C2C(=C1)C(=CN2)CC3=CNC4=CC=CC=C43,"InChI=1S/C17H14N2/c1-3-7-16-14(5-1)12(10-18-16)9-13-11-19-17-8-4-2-6-15(13)17/h1-8,10-11,18-19H,9H2",VFTRKSBEFQDZKX-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
47,2,Tier 2 — Consistent reversal,3,BRD-K46441700,GR-55562,-12.659220,-85.610060,-60.974052,3,3,0,-53.081111,-60.974052,-85.610060,-90.000000,57,True,False,True,False,True,False,128018.000000,GR-55562,C23H25N3O2,375.5,CN(C)CCCC1=C(C=CC(=C1)C(=O)NC2=CC=C(C=C2)C3=CC=NC=C3)O,CN(C)CCCC1=C(C=CC(=C1)C(=O)NC2=CC=C(C=C2)C3=CC=NC=C3)O,"InChI=1S/C23H25N3O2/c1-26(2)15-3-4-19-16-20(7-10-22(19)27)23(28)25-21-8-5-17(6-9-21)18-11-13-24-14-12-18/h5-14,16,27H,3-4,15H2,1-2H3,(H,25,28)",ZAGAUUVCYGSPBP-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
48,2,Tier 2 — Consistent reversal,3,BRD-K77998258,ganglioside,-2.325581,-60.840630,-79.385666,3,3,0,-47.517292,-60.840630,-79.385666,-90.000000,58,True,False,True,False,True,False,163110884.000000,Ganglioside,C59H108N2O22,1197.5,CCCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)OC3(CC(C(C(O3)C(C(CO)OC)O)NC(=O)CO)O)C(=O)O)O)O)O)C(C=CCCCCCCCCCCC(C)C)O,CCCCCCCCCCCCCCCCC(=O)NC(CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O[C@@]3(C[C@@H]([C@H]([C@@H](O3)[C@H]([C@@H](CO)OC)O)NC(=O)CO)O)C(=O)O)O)O)O)C(/C=C/CCCCCCCCCCC(C)C)O,"InChI=1S/C59H108N2O22/c1-5-6-7-8-9-10-11-12-13-14-19-22-25-28-31-45(68)60-39(40(66)30-27-24-21-18-16-15-17-20-23-26-29-38(2)3)37-78-56-51(73)50(72)53(44(35-64)80-56)81-57-52(74)55(49(71)43(34-63)79-57)83-59(58(75)76)32-41(67)47(61-46(69)36-65)54(82-59)48(70)42(33-62)77-4/h27,30,38-44,47-57,62-67,70-74H,5-26,28-29,31-37H2,1-4H3,(H,60,68)(H,61,69)(H,75,76)/b30-27+/t39?,40?,41-,42+,43+,44+,47+,48-,49-,50+,51+,52+,53+,54+,55-,56+,57+,59-/m0/s1",LRIWIMRDAMRUIA-GZLXYUMQSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
50,2,Tier 2 — Consistent reversal,3,BRD-K86727142,embelin,-0.986610,-74.170980,-60.749107,3,3,0,-45.302232,-60.749107,-74.170980,-90.000000,60,True,False,True,False,True,False,3218.000000,Embelin,C17H26O4,294.4,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,"InChI=1S/C17H26O4/c1-2-3-4-5-6-7-8-9-10-11-13-16(20)14(18)12-15(19)17(13)21/h12,18,21H,2-11H2,1H3",IRSFLDGTOHBADP-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
52,2,Tier 2 — Consistent reversal,3,BRD-K41260949,valproic-acid,-2.255109,-77.664420,-59.897790,3,3,0,-46.605773,-59.897790,-77.664420,-90.000000,62,True,False,True,False,True,False,3121.000000,Valproic Acid,C8H16O2,144.21,CCCC(CCC)C(=O)O,CCCC(CCC)C(=O)O,"InChI=1S/C8H16O2/c1-3-5-7(6-4-2)8(9)10/h7H,3-6H2,1-2H3,(H,9,10)",NIJJYAXOARWZEE-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
53,2,Tier 2 — Consistent reversal,3,BRD-K33425534,exemestane,-2.860011,-83.684010,-59.854805,3,3,0,-48.799609,-59.854805,-83.684010,-90.000000,63,True,False,True,False,True,False,60198.000000,Exemestane,C20H24O2,296.4,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,"InChI=1S/C20H24O2/c1-12-10-14-15-4-5-18(22)20(15,3)9-7-16(14)19(2)8-6-13(21)11-17(12)19/h6,8,11,14-16H,1,4-5,7,9-10H2,2-3H3/t14-,15-,16-,19+,20-/m0/s1",BFYIZQONLCFLEV-DAELLWKTSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
55,2,Tier 2 — Consistent reversal,3,BRD-K78838262,austricine,-0.895315,-78.118010,-59.665684,3,3,0,-46.226336,-59.665684,-78.118010,-90.000000,65,True,False,True,False,True,False,6419904.000000,Austricine,C15H20O5,280.32,CC1C2C(CC(=C3C(C2OC1=O)C(=CC3=O)C)C)O.O,C[C@H]1[C@@H]2[C@H](CC(=C3C([C@H]2OC1=O)C(=CC3=O)C)C)O.O,"InChI=1S/C15H18O4.H2O/c1-6-4-10(17)13-8(3)15(18)19-14(13)12-7(2)5-9(16)11(6)12;/h5,8,10,12-14,17H,4H2,1-3H3;1H2/t8-,10-,12?,13+,14+;/m0./s1",ADUHAEBXPKBNDK-JYDSQBQOSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
56,2,Tier 2 — Consistent reversal,3,BRD-A02180903,betamethasone,-1.233263,-59.548683,-63.418858,3,3,0,-41.400268,-59.548683,-63.418858,-90.000000,66,True,False,True,False,True,False,9782.000000,Betamethasone,C22H29FO5,392.5,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,"InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15-,16-,17-,19-,20-,21-,22-/m0/s1",UREBDLICKHMUKA-DVTGEIKXSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
57,2,Tier 2 — Consistent reversal,3,BRD-K72816382,cinalukast,-2.396054,-59.528847,-63.261100,3,3,0,-41.728667,-59.528847,-63.261100,-90.000000,67,True,False,True,False,True,False,6436135.000000,Cinalukast,C23H28N2O3S,412.5,CCC(CC)(CC(=O)NC1=CC=CC(=C1)C=CC2=NC(=CS2)C3CCC3)C(=O)O,CCC(CC)(CC(=O)NC1=CC=CC(=C1)/C=C/C2=NC(=CS2)C3CCC3)C(=O)O,"InChI=1S/C23H28N2O3S/c1-3-23(4-2,22(27)28)14-20(26)24-18-10-5-7-16(13-18)11-12-21-25-19(15-29-21)17-8-6-9-17/h5,7,10-13,15,17H,3-4,6,8-9,14H2,1-2H3,(H,24,26)(H,27,28)/b12-11+",BZMKNPGKXJAIDV-VAWYXSNFSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
59,2,Tier 2 — Consistent reversal,3,BRD-K02607075,tubocurarine,-2.713178,-75.779720,-58.916065,3,3,0,-45.802988,-58.916065,-75.779720,-90.000000,69,True,False,True,False,True,False,6000.000000,Tubocurarine,C37H41N2O6+,609.7,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C6[C@@H](CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC,"InChI=1S/C37H40N2O6/c1-38-14-12-24-19-32(42-4)33-21-27(24)28(38)16-22-6-9-26(10-7-22)44-37-35-25(20-34(43-5)36(37)41)13-15-39(2,3)29(35)17-23-8-11-30(40)31(18-23)45-33/h6-11,18-21,28-29H,12-17H2,1-5H3,(H-,40,41)/p+1/t28-,29+/m0/s1",JFJZZMVDLULRGK-URLMMPGGSA-O,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
60,2,Tier 2 — Consistent reversal,3,BRD-K28137194,loreclezole,-65.618920,-58.125200,-48.364000,3,3,0,-57.369373,-58.125200,-65.618920,-90.000000,70,True,False,True,False,True,False,3034012.000000,Loreclezole,C10H6Cl3N3,274.5,C1=CC(=C(C=C1Cl)Cl)C(=CN2C=NC=N2)Cl,C1=CC(=C(C=C1Cl)Cl)/C(=C/N2C=NC=N2)/Cl,InChI=1S/C10H6Cl3N3/c11-7-1-2-8(9(12)3-7)10(13)4-16-6-14-5-15-16/h1-6H/b10-4-,XGLHZTBDUXXHOM-WMZJFQQLSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
61,2,Tier 2 — Consistent reversal,3,BRD-K11107424,tiotidine,-3.488372,-58.090363,-64.547400,3,3,0,-42.042045,-58.090363,-64.547400,-90.000000,71,True,False,True,False,True,False,50287.000000,Tiotidine,C10H16N8S2,312.4,CN=C(NCCSCC1=CSC(=N1)N=C(N)N)NC#N,CN=C(NCCSCC1=CSC(=N1)N=C(N)N)NC#N,"InChI=1S/C10H16N8S2/c1-14-9(16-6-11)15-2-3-19-4-7-5-20-10(17-7)18-8(12)13/h5H,2-4H2,1H3,(H2,14,15,16)(H4,12,13,17,18)",YDDXVAXDYKBWDX-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
62,2,Tier 2 — Consistent reversal,3,BRD-K89708791,rifaximin,-4.756871,-57.855515,-79.764694,3,3,0,-47.459027,-57.855515,-79.764694,-90.000000,72,True,False,True,False,True,False,6436173.000000,Rifaximin,C43H51N3O11,785.9,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,"InChI=1S/C43H51N3O11/c1-19-14-16-46-28(18-19)44-32-29-30-37(50)25(7)40-31(29)41(52)43(9,57-40)55-17-15-27(54-10)22(4)39(56-26(8)47)24(6)36(49)23(5)35(48)20(2)12-11-13-21(3)42(53)45-33(34(32)46)38(30)51/h11-18,20,22-24,27,35-36,39,48-51H,1-10H3,(H,45,53)/b12-11+,17-15+,21-13-/t20-,22+,23+,24+,27-,35-,36+,39+,43-/m0/s1",NZCRJKRKKOLAOJ-XRCRFVBUSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
63,2,Tier 2 — Consistent reversal,3,BRD-K05804044,AZ-628,-0.951374,-65.108590,-57.723510,3,3,0,-41.261158,-57.723510,-65.108590,-90.000000,73,True,False,True,False,True,False,11676786.000000,AZ-628,C27H25N5O2,451.5,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)NC3=CC4=C(C=C3)N=CN(C4=O)C,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)NC3=CC4=C(C=C3)N=CN(C4=O)C,"InChI=1S/C27H25N5O2/c1-17-8-9-21(31-25(33)18-6-5-7-19(12-18)27(2,3)15-28)14-24(17)30-20-10-11-23-22(13-20)26(34)32(4)16-29-23/h5-14,16,30H,1-4H3,(H,31,33)",ZGBGPEDJXCYQPH-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
64,2,Tier 2 — Consistent reversal,3,BRD-K06878038,deferiprone,-4.720983,-60.271294,-57.334846,3,3,0,-40.775708,-57.334846,-60.271294,-90.000000,74,True,False,True,False,True,False,2972.000000,Deferiprone,C7H9NO2,139.15,CC1=C(C(=O)C=CN1C)O,CC1=C(C(=O)C=CN1C)O,"InChI=1S/C7H9NO2/c1-5-7(10)6(9)3-4-8(5)2/h3-4,10H,1-2H3",TZXKOCQBRNJULO-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
66,2,Tier 2 — Consistent reversal,3,BRD-K08109516,L-701324,-11.283772,-60.337547,-56.637703,3,3,0,-42.753007,-56.637703,-60.337547,-90.000000,76,True,False,True,False,True,False,54682505.000000,7-Chloro-4-hydroxy-3-(3-phenoxyphenyl)-2(1H)-quinolinone,C21H14ClNO3,363.8,C1=CC=C(C=C1)OC2=CC=CC(=C2)C3=C(C4=C(C=C(C=C4)Cl)NC3=O)O,C1=CC=C(C=C1)OC2=CC=CC(=C2)C3=C(C4=C(C=C(C=C4)Cl)NC3=O)O,"InChI=1S/C21H14ClNO3/c22-14-9-10-17-18(12-14)23-21(25)19(20(17)24)13-5-4-8-16(11-13)26-15-6-2-1-3-7-15/h1-12H,(H2,23,24,25)",FLVRDMUHUXVRET-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
67,2,Tier 2 — Consistent reversal,3,BRD-K08273968,griseofulvin,-7.751938,-66.579710,-56.205970,3,3,0,-43.512539,-56.205970,-66.579710,-90.000000,77,True,False,True,False,True,False,441140.000000,Griseofulvin,C17H17ClO6,352.8,CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,C[C@@H]1CC(=O)C=C([C@]12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,"InChI=1S/C17H17ClO6/c1-8-5-9(19)6-12(23-4)17(8)16(20)13-10(21-2)7-11(22-3)14(18)15(13)24-17/h6-8H,5H2,1-4H3/t8-,17+/m1/s1",DDUHZTYCFQRHIY-RBHXEPJQSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
68,2,Tier 2 — Consistent reversal,3,BRD-K99107520,felbamate,-1.338971,-84.810130,-56.048110,3,3,0,-47.399070,-56.048110,-84.810130,-90.000000,78,True,False,True,False,True,False,3331.000000,Felbamate,C11H14N2O4,238.24,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,"InChI=1S/C11H14N2O4/c12-10(14)16-6-9(7-17-11(13)15)8-4-2-1-3-5-8/h1-5,9H,6-7H2,(H2,12,14)(H2,13,15)",WKGXYQFOCVYPAC-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
69,2,Tier 2 — Consistent reversal,3,BRD-K35629949,SR-27897,-16.351130,-55.846756,-72.528700,3,3,0,-48.242195,-55.846756,-72.528700,-90.000000,79,True,False,True,False,True,False,122077.000000,Lintitript,C20H14ClN3O3S,411.9,C1=CC=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=CS3)C4=CC=CC=C4Cl,C1=CC=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=CS3)C4=CC=CC=C4Cl,"InChI=1S/C20H14ClN3O3S/c21-14-7-3-2-6-13(14)15-11-28-20(22-15)23-19(27)17-9-12-5-1-4-8-16(12)24(17)10-18(25)26/h1-9,11H,10H2,(H,25,26)(H,22,23,27)",ILNRQFBVVQUOLP-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
70,2,Tier 2 — Consistent reversal,3,BRD-K62310379,fluticasone-propionate,-0.669486,-55.002747,-86.086210,3,3,0,-47.252814,-55.002747,-86.086210,-90.000000,80,True,False,True,False,True,False,444036.000000,Fluticasone Propionate,C25H31F3O5S,500.6,CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)SCF,CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF,"InChI=1S/C25H31F3O5S/c1-5-20(31)33-25(21(32)34-12-26)13(2)8-15-16-10-18(27)17-9-14(29)6-7-22(17,3)24(16,28)19(30)11-23(15,25)4/h6-7,9,13,15-16,18-19,30H,5,8,10-12H2,1-4H3/t13-,15+,16+,18+,19+,22+,23+,24+,25+/m1/s1",WMWTYOKRWGGJOA-CENSZEJFSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
71,2,Tier 2 — Consistent reversal,3,BRD-K08996725,zolantidine,-0.493305,-54.927390,-74.507706,3,3,0,-43.309467,-54.927390,-74.507706,-90.000000,81,True,False,True,False,True,False,91769.000000,N-(3-(3-(1-Piperidinylmethyl)phenoxy)propyl)-2-benzothiazolamine,C22H27N3OS,381.5,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=NC4=CC=CC=C4S3,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=NC4=CC=CC=C4S3,"InChI=1S/C22H27N3OS/c1-4-13-25(14-5-1)17-18-8-6-9-19(16-18)26-15-7-12-23-22-24-20-10-2-3-11-21(20)27-22/h2-3,6,8-11,16H,1,4-5,7,12-15,17H2,(H,23,24)",KUBONGDXTUOOLM-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
72,2,Tier 2 — Consistent reversal,3,BRD-K33211335,dextromethorphan,-3.206483,-54.849370,-61.592020,3,3,0,-39.882624,-54.849370,-61.592020,-90.000000,82,True,False,True,False,True,False,5360696.000000,Dextromethorphan,C18H25NO,271.4,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,"InChI=1S/C18H25NO/c1-19-10-9-18-8-4-3-5-15(18)17(19)11-13-6-7-14(20-2)12-16(13)18/h6-7,12,15,17H,3-5,8-11H2,1-2H3/t15-,17+,18+/m1/s1",MKXZASYAUGDDCJ-NJAFHUGGSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
73,2,Tier 2 — Consistent reversal,3,BRD-K34098590,tienilic-acid,-25.508522,-85.910190,-54.838802,3,3,0,-55.419171,-54.838802,-85.910190,-90.000000,83,True,False,True,False,True,False,38409.000000,Tienilic Acid,C13H8Cl2O4S,331.2,C1=CSC(=C1)C(=O)C2=C(C(=C(C=C2)OCC(=O)O)Cl)Cl,C1=CSC(=C1)C(=O)C2=C(C(=C(C=C2)OCC(=O)O)Cl)Cl,"InChI=1S/C13H8Cl2O4S/c14-11-7(13(18)9-2-1-5-20-9)3-4-8(12(11)15)19-6-10(16)17/h1-5H,6H2,(H,16,17)",AGHANLSBXUWXTB-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
74,2,Tier 2 — Consistent reversal,3,BRD-A77349281,RK-682,-14.212652,-63.022438,-54.574436,3,3,0,-43.936509,-54.574436,-63.022438,-90.000000,84,True,False,True,False,True,False,54678922.000000,(5R)-3-Hexadecanoyl-4-hydroxy-5-(hydroxymethyl)furan-2(5H)-one,C21H36O5,368.5,CCCCCCCCCCCCCCCC(=O)C1=C(C(OC1=O)CO)O,CCCCCCCCCCCCCCCC(=O)C1=C([C@H](OC1=O)CO)O,"InChI=1S/C21H36O5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17(23)19-20(24)18(16-22)26-21(19)25/h18,22,24H,2-16H2,1H3/t18-/m1/s1",KZTSLHQKWLYYAC-GOSISDBHSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
75,2,Tier 2 — Consistent reversal,3,BRD-K01638814,rilmenidine,-22.415075,-53.919815,-65.841150,3,3,0,-47.392013,-53.919815,-65.841150,-90.000000,85,True,False,True,False,True,False,68712.000000,Rilmenidine,C10H16N2O,180.25,C1CC1C(C2CC2)NC3=NCCO3,C1CC1C(C2CC2)NC3=NCCO3,"InChI=1S/C10H16N2O/c1-2-7(1)9(8-3-4-8)12-10-11-5-6-13-10/h7-9H,1-6H2,(H,11,12)",CQXADFVORZEARL-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
